datetime,site,geometry,SWE,SWE_units,AVG AIR TEMP,AVG AIR TEMP_units,SNOWDEPTH,SNOWDEPTH_units,PRECIPITATION,PRECIPITATION_units,datasource
2021-09-25 08:00:00+00:00,622:CO:SNTL,POINT Z (-108.05756 39.05738 10168),0.0,in,49.82,degF,0.0,in,0.0,in,NRCS
2021-09-26 08:00:00+00:00,622:CO:SNTL,POINT Z (-108.05756 39.05738 10168),0.0,in,50.0,degF,0.0,in,0.0,in,NRCS
2021-09-27 08:00:00+00:00,622:CO:SNTL,POINT Z (-108.05756 39.05738 10168),0.0,in,49.1,degF,0.0,in,0.0,in,NRCS
2021-09-28 08:00:00+00:00,622:CO:SNTL,POINT Z (-108.05756 39.05738 10168),0.0,in,43.88,degF,0.0,in,0.2,in,NRCS
2021-09-29 08:00:00+00:00,622:CO:SNTL,POINT Z (-108.05756 39.05738 10168),0.0,in,36.5,degF,0.0,in,0.7,in,NRCS
2021-09-30 08:00:00+00:00,622:CO:SNTL,POINT Z (-108.05756 39.05738 10168),0.0,in,37.04,degF,0.0,in,0.3,in,NRCS
2021-10-01 08:00:00+00:00,622:CO:SNTL,POINT Z (-108.05756 39.05738 10168),0.0,in,38.48,degF,0.0,in,0.0,in,NRCS
2020-10-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,42.98,degF,0.0,in,0.0,in,NRCS
2020-10-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,44.6,degF,0.0,in,0.0,in,NRCS
2020-10-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,42.26,degF,0.0,in,0.0,in,NRCS
2020-10-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,43.7,degF,0.0,in,0.0,in,NRCS
2020-10-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,42.98,degF,0.0,in,0.0,in,NRCS
2020-10-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,44.96,degF,0.0,in,0.0,in,NRCS
2020-10-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,45.32,degF,0.0,in,0.0,in,NRCS
2020-10-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,44.6,degF,0.0,in,0.0,in,NRCS
2020-10-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,45.86,degF,0.0,in,0.0,in,NRCS
2020-10-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,46.58,degF,0.0,in,0.0,in,NRCS
2020-10-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,35.78,degF,0.0,in,0.1,in,NRCS
2020-10-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,34.52,degF,0.0,in,0.0,in,NRCS
2020-10-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,42.08,degF,0.0,in,0.0,in,NRCS
2020-10-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,45.68,degF,0.0,in,0.0,in,NRCS
2020-10-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,34.34,degF,0.0,in,0.0,in,NRCS
2020-10-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,35.06,degF,0.0,in,0.0,in,NRCS
2020-10-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,40.1,degF,0.0,in,0.0,in,NRCS
2020-10-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,41.9,degF,0.0,in,0.0,in,NRCS
2020-10-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,38.84,degF,0.0,in,0.0,in,NRCS
2020-10-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,39.02,degF,0.0,in,0.0,in,NRCS
2020-10-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,43.88,degF,0.0,in,0.0,in,NRCS
2020-10-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,40.28,degF,0.0,in,0.0,in,NRCS
2020-10-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,36.32,degF,0.0,in,0.0,in,NRCS
2020-10-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,39.2,degF,0.0,in,0.0,in,NRCS
2020-10-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,30.02,degF,0.0,in,0.5,in,NRCS
2020-10-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.4,in,10.4,degF,4.0,in,0.0,in,NRCS
2020-10-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.3,in,21.56,degF,5.0,in,0.0,in,NRCS
2020-10-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.2,in,32.18,degF,3.0,in,0.0,in,NRCS
2020-10-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.2,in,30.56,degF,3.0,in,0.0,in,NRCS
2020-10-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.2,in,30.02,degF,3.0,in,0.0,in,NRCS
2020-10-31 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.2,in,29.84,degF,2.0,in,0.0,in,NRCS
2020-11-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.2,in,32.0,degF,2.0,in,0.0,in,NRCS
2020-11-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.2,in,34.7,degF,2.0,in,0.0,in,NRCS
2020-11-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.2,in,36.86,degF,2.0,in,0.0,in,NRCS
2020-11-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.2,in,36.86,degF,1.0,in,0.0,in,NRCS
2020-11-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.2,in,36.68,degF,1.0,in,0.0,in,NRCS
2020-11-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.1,in,42.98,degF,1.0,in,0.0,in,NRCS
2020-11-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.1,in,34.7,degF,1.0,in,1.1,in,NRCS
2020-11-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),1.1,in,20.48,degF,5.0,in,0.3,in,NRCS
2020-11-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),1.4,in,16.34,degF,8.0,in,0.6,in,NRCS
2020-11-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),1.9,in,13.46,degF,14.0,in,0.1,in,NRCS
2020-11-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.0,in,12.02,degF,14.0,in,0.0,in,NRCS
2020-11-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.0,in,12.2,degF,13.0,in,0.0,in,NRCS
2020-11-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.0,in,17.42,degF,12.0,in,0.2,in,NRCS
2020-11-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.2,in,14.9,degF,11.0,in,0.5,in,NRCS
2020-11-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.7,in,19.76,degF,17.0,in,0.2,in,NRCS
2020-11-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.9,in,24.8,degF,15.0,in,0.0,in,NRCS
2020-11-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.9,in,28.76,degF,14.0,in,0.0,in,NRCS
2020-11-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.9,in,38.84,degF,13.0,in,0.0,in,NRCS
2020-11-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.9,in,33.08,degF,12.0,in,0.0,in,NRCS
2020-11-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.9,in,32.54,degF,12.0,in,0.0,in,NRCS
2020-11-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.9,in,28.76,degF,12.0,in,0.0,in,NRCS
2020-11-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),2.9,in,24.08,degF,12.0,in,0.2,in,NRCS
2020-11-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.1,in,31.82,degF,14.0,in,0.0,in,NRCS
2020-11-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.1,in,17.78,degF,14.0,in,0.0,in,NRCS
2020-11-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.1,in,12.92,degF,14.0,in,0.0,in,NRCS
2020-11-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.1,in,16.34,degF,14.0,in,0.0,in,NRCS
2020-11-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.1,in,12.2,degF,14.0,in,0.0,in,NRCS
2020-11-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.1,in,19.58,degF,14.0,in,0.0,in,NRCS
2020-11-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.1,in,18.32,degF,14.0,in,0.0,in,NRCS
2020-11-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.1,in,13.28,degF,14.0,in,0.0,in,NRCS
2020-12-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.1,in,12.2,degF,14.0,in,0.2,in,NRCS
2020-12-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.3,in,9.5,degF,16.0,in,0.0,in,NRCS
2020-12-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.3,in,19.76,degF,15.0,in,0.0,in,NRCS
2020-12-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.3,in,26.6,degF,15.0,in,0.0,in,NRCS
2020-12-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.3,in,22.1,degF,15.0,in,0.0,in,NRCS
2020-12-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.3,in,19.94,degF,15.0,in,0.0,in,NRCS
2020-12-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.3,in,22.1,degF,15.0,in,0.0,in,NRCS
2020-12-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.3,in,23.18,degF,15.0,in,0.0,in,NRCS
2020-12-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.3,in,21.2,degF,14.0,in,0.0,in,NRCS
2020-12-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.3,in,20.3,degF,14.0,in,0.2,in,NRCS
2020-12-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.5,in,14.9,degF,15.0,in,0.0,in,NRCS
2020-12-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),3.5,in,8.6,degF,16.0,in,0.6,in,NRCS
2020-12-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.1,in,4.46,degF,23.0,in,0.0,in,NRCS
2020-12-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.1,in,14.18,degF,21.0,in,0.2,in,NRCS
2020-12-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.3,in,6.08,degF,24.0,in,0.0,in,NRCS
2020-12-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.3,in,5.9,degF,24.0,in,0.0,in,NRCS
2020-12-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.3,in,14.18,degF,22.0,in,0.6,in,NRCS
2020-12-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.9,in,14.0,degF,26.0,in,0.0,in,NRCS
2020-12-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.9,in,7.7,degF,25.0,in,0.0,in,NRCS
2020-12-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.9,in,13.46,degF,24.0,in,0.0,in,NRCS
2020-12-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.9,in,23.36,degF,22.0,in,0.0,in,NRCS
2020-12-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),4.9,in,17.6,degF,22.0,in,0.2,in,NRCS
2020-12-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),5.1,in,0.68,degF,24.0,in,0.2,in,NRCS
2020-12-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),5.3,in,6.62,degF,25.0,in,0.0,in,NRCS
2020-12-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),5.3,in,14.36,degF,24.0,in,0.0,in,NRCS
2020-12-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),5.3,in,16.88,degF,23.0,in,0.0,in,NRCS
2020-12-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),5.3,in,13.82,degF,21.0,in,0.1,in,NRCS
2020-12-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),5.4,in,20.66,degF,22.0,in,1.1,in,NRCS
2020-12-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.5,in,9.5,degF,32.0,in,0.2,in,NRCS
2020-12-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.7,in,5.72,degF,38.0,in,0.0,in,NRCS
2020-12-31 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.7,in,13.64,degF,35.0,in,0.0,in,NRCS
2021-01-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.7,in,12.2,degF,32.0,in,0.0,in,NRCS
2021-01-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.7,in,6.08,degF,32.0,in,0.0,in,NRCS
2021-01-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.7,in,14.54,degF,30.0,in,0.1,in,NRCS
2021-01-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.8,in,19.4,degF,29.0,in,0.1,in,NRCS
2021-01-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.9,in,19.22,degF,29.0,in,0.0,in,NRCS
2021-01-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.9,in,11.12,degF,30.0,in,0.0,in,NRCS
2021-01-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.9,in,13.82,degF,30.0,in,0.0,in,NRCS
2021-01-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.9,in,11.48,degF,30.0,in,0.0,in,NRCS
2021-01-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.9,in,11.12,degF,29.0,in,0.0,in,NRCS
2021-01-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.9,in,3.92,degF,29.0,in,0.0,in,NRCS
2021-01-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.9,in,8.6,degF,29.0,in,0.0,in,NRCS
2021-01-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),6.9,in,16.34,degF,28.0,in,0.1,in,NRCS
2021-01-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.0,in,24.62,degF,29.0,in,0.1,in,NRCS
2021-01-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.1,in,16.34,degF,28.0,in,0.0,in,NRCS
2021-01-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.1,in,20.3,degF,28.0,in,0.0,in,NRCS
2021-01-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.1,in,21.02,degF,28.0,in,0.0,in,NRCS
2021-01-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.1,in,23.54,degF,28.0,in,0.0,in,NRCS
2021-01-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.1,in,18.68,degF,27.0,in,0.0,in,NRCS
2021-01-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.1,in,14.0,degF,28.0,in,0.0,in,NRCS
2021-01-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.1,in,19.4,degF,28.0,in,0.0,in,NRCS
2021-01-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.1,in,20.48,degF,28.0,in,0.0,in,NRCS
2021-01-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.1,in,21.74,degF,28.0,in,0.6,in,NRCS
2021-01-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),7.7,in,19.04,degF,32.0,in,1.1,in,NRCS
2021-01-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),8.8,in,16.34,degF,41.0,in,0.4,in,NRCS
2021-01-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),9.2,in,9.86,degF,46.0,in,0.5,in,NRCS
2021-01-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),9.7,in,7.88,degF,50.0,in,0.1,in,NRCS
2021-01-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),9.8,in,10.76,degF,49.0,in,0.0,in,NRCS
2021-01-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),9.8,in,23.72,degF,46.0,in,0.0,in,NRCS
2021-01-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),9.8,in,24.8,degF,44.0,in,0.3,in,NRCS
2021-01-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),10.1,in,16.7,degF,46.0,in,0.1,in,NRCS
2021-01-31 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),10.2,in,9.32,degF,48.0,in,0.0,in,NRCS
2021-02-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),10.2,in,20.12,degF,48.0,in,0.1,in,NRCS
2021-02-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),10.3,in,30.02,degF,45.0,in,0.2,in,NRCS
2021-02-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),10.5,in,27.32,degF,45.0,in,0.6,in,NRCS
2021-02-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.1,in,6.08,degF,50.0,in,0.0,in,NRCS
2021-02-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.1,in,10.58,degF,50.0,in,0.1,in,NRCS
2021-02-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.2,in,14.18,degF,52.0,in,0.0,in,NRCS
2021-02-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.2,in,20.12,degF,49.0,in,0.0,in,NRCS
2021-02-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.2,in,20.48,degF,47.0,in,0.1,in,NRCS
2021-02-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.3,in,23.54,degF,47.0,in,0.3,in,NRCS
2021-02-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.6,in,20.48,degF,48.0,in,0.0,in,NRCS
2021-02-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.6,in,21.74,degF,48.0,in,0.2,in,NRCS
2021-02-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),11.8,in,26.24,degF,47.0,in,0.8,in,NRCS
2021-02-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),12.6,in,23.0,degF,53.0,in,1.6,in,NRCS
2021-02-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.2,in,13.82,degF,66.0,in,0.1,in,NRCS
2021-02-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.3,in,7.7,degF,63.0,in,0.1,in,NRCS
2021-02-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.4,in,14.72,degF,63.0,in,0.3,in,NRCS
2021-02-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.7,in,10.58,degF,64.0,in,0.1,in,NRCS
2021-02-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.8,in,1.58,degF,65.0,in,0.0,in,NRCS
2021-02-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),14.8,in,12.74,degF,63.0,in,0.2,in,NRCS
2021-02-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.0,in,16.16,degF,60.0,in,0.0,in,NRCS
2021-02-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.0,in,8.06,degF,60.0,in,0.0,in,NRCS
2021-02-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.0,in,13.1,degF,60.0,in,0.1,in,NRCS
2021-02-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.1,in,19.76,degF,58.0,in,0.0,in,NRCS
2021-02-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.1,in,16.52,degF,57.0,in,0.0,in,NRCS
2021-02-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.1,in,12.56,degF,56.0,in,0.0,in,NRCS
2021-02-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.1,in,14.9,degF,56.0,in,0.0,in,NRCS
2021-02-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.1,in,8.6,degF,55.0,in,0.0,in,NRCS
2021-02-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.1,in,1.58,degF,55.0,in,0.0,in,NRCS
2021-03-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.1,in,12.38,degF,55.0,in,0.0,in,NRCS
2021-03-02 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.0,in,15.98,degF,54.0,in,0.0,in,NRCS
2021-03-03 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.0,in,21.02,degF,54.0,in,0.2,in,NRCS
2021-03-04 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.2,in,25.16,degF,53.0,in,0.5,in,NRCS
2021-03-05 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.6,in,24.26,degF,58.0,in,0.1,in,NRCS
2021-03-06 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.7,in,26.6,degF,57.0,in,0.0,in,NRCS
2021-03-07 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.7,in,29.84,degF,55.0,in,0.0,in,NRCS
2021-03-08 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),15.7,in,30.74,degF,54.0,in,0.3,in,NRCS
2021-03-09 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),16.0,in,31.28,degF,56.0,in,0.3,in,NRCS
2021-03-10 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),16.3,in,17.78,degF,56.0,in,0.3,in,NRCS
2021-03-11 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),16.5,in,19.4,degF,62.0,in,0.2,in,NRCS
2021-03-12 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),16.7,in,23.54,degF,62.0,in,0.3,in,NRCS
2021-03-13 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.0,in,20.66,degF,61.0,in,0.3,in,NRCS
2021-03-14 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.3,in,18.32,degF,63.0,in,0.2,in,NRCS
2021-03-15 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.5,in,23.54,degF,66.0,in,0.2,in,NRCS
2021-03-16 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.7,in,23.18,degF,63.0,in,0.2,in,NRCS
2021-03-17 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.9,in,19.76,degF,66.0,in,0.0,in,NRCS
2021-03-18 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.9,in,21.92,degF,65.0,in,0.0,in,NRCS
2021-03-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.9,in,29.48,degF,63.0,in,0.0,in,NRCS
2021-03-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.9,in,33.08,degF,61.0,in,0.0,in,NRCS
2021-03-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),17.9,in,23.18,degF,61.0,in,0.6,in,NRCS
2021-03-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),18.5,in,19.4,degF,63.0,in,0.1,in,NRCS
